key,author,created,field,fromString,toString
0048661,02929,2019-04-28,appointment_time,09:45:00,11:30:00
0045072,02817,2018-12-31,appointment_time,09:15:00,13:45:00
0021544,04030,2016-11-24,appointment_time,14:45:00,08:15:00
0035063,04030,2018-02-07,appointment_time,10:45:00,15:15:00
0060589,04030,2020-05-19,appointment_time,08:30:00,10:15:00
0024998,07259,2017-03-17,appointment_time,12:00:00,09:15:00
0005270,00044,2015-06-14,appointment_time,13:15:00,14:30:00
0022221,06711,2016-12-17,appointment_time,15:45:00,09:45:00
0070351,09015,2021-04-02,appointment_time,15:30:00,10:30:00
0013606,01825,2016-03-11,appointment_time,10:15:00,16:30:00
0080081,08933,2022-02-13,appointment_time,13:15:00,11:00:00
0006077,08473,2015-07-10,appointment_time,17:30:00,12:30:00
0020446,07078,2016-10-19,appointment_time,11:15:00,13:30:00
0039094,07078,2018-06-19,appointment_time,09:30:00,11:45:00
0057234,02406,2020-01-31,appointment_time,12:45:00,16:15:00
0082246,07699,2022-04-24,appointment_time,11:00:00,09:30:00
0024095,04234,2017-02-15,appointment_time,14:00:00,10:15:00
0008547,09428,2015-09-28,appointment_time,15:30:00,13:15:00
0007546,05030,2015-08-27,appointment_time,15:15:00,14:00:00
0034612,00869,2018-01-24,appointment_time,14:00:00,14:30:00
0046311,04561,2019-02-10,appointment_time,12:45:00,14:00:00
0089232,00636,2022-12-09,appointment_time,13:15:00,16:00:00
0006209,05212,2015-07-14,appointment_time,15:45:00,08:15:00
0034582,00750,2018-01-23,appointment_time,10:15:00,10:30:00
0007670,07460,2015-08-31,appointment_time,17:30:00,08:30:00
0017547,01077,2016-07-18,appointment_time,08:15:00,08:30:00
0024015,07808,2017-02-12,appointment_time,15:45:00,10:00:00
0023661,06077,2017-02-01,appointment_time,10:45:00,13:00:00
0011321,07526,2015-12-28,appointment_time,09:45:00,13:15:00
0030089,07243,2017-08-30,appointment_time,16:00:00,16:45:00
0051480,09265,2019-07-28,appointment_time,11:45:00,16:30:00
0029448,06459,2017-08-09,appointment_time,10:30:00,13:45:00
0092582,01600,2023-03-28,appointment_time,17:00:00,13:30:00
0043473,04504,2018-11-09,appointment_time,14:00:00,16:45:00
0023315,05708,2017-01-21,appointment_time,09:30:00,12:45:00
0086586,02146,2022-09-13,appointment_time,15:15:00,14:00:00
0055998,03659,2019-12-22,appointment_time,08:45:00,08:15:00
0092362,04597,2023-03-21,appointment_time,12:00:00,10:30:00
0042585,07655,2018-10-11,appointment_time,17:30:00,08:30:00
0024174,09316,2017-02-18,appointment_time,17:00:00,11:15:00
0099017,09316,2023-10-23,appointment_time,12:15:00,14:00:00
0008001,01040,2015-09-11,appointment_time,13:30:00,17:45:00
0003820,05197,2015-04-27,appointment_time,17:00:00,14:15:00
0090071,03800,2023-01-06,appointment_time,12:00:00,13:45:00
0026048,08016,2017-04-20,appointment_time,17:15:00,10:00:00
0013799,02691,2016-03-17,appointment_time,11:30:00,15:45:00
0050250,05359,2019-06-19,appointment_time,13:30:00,13:45:00
0006862,06411,2015-08-04,appointment_time,15:45:00,17:30:00
0032756,00859,2017-11-25,appointment_time,13:30:00,10:00:00
0095665,04570,2023-07-06,appointment_time,08:45:00,09:15:00
0035792,01859,2018-03-03,appointment_time,16:45:00,11:45:00
0110853,08935,2024-11-09,appointment_time,17:15:00,08:15:00
0106504,06831,2024-06-22,appointment_time,09:15:00,14:00:00
0008485,03136,2015-09-27,appointment_time,15:30:00,17:30:00
0005639,05586,2015-06-25,appointment_time,13:00:00,14:30:00
0057374,02944,2020-02-05,appointment_time,12:45:00,17:45:00
0061083,01444,2020-06-04,appointment_time,11:00:00,08:30:00
0024733,03444,2017-03-08,appointment_time,11:30:00,08:00:00
0033853,08938,2017-12-30,appointment_time,13:30:00,17:45:00
0027446,02089,2017-06-05,appointment_time,15:30:00,14:45:00
0058445,07102,2020-03-10,appointment_time,12:30:00,13:00:00
0086971,03231,2022-09-26,appointment_time,13:00:00,10:45:00
0013849,02922,2016-03-19,appointment_time,09:45:00,08:15:00
0013458,03257,2016-03-06,appointment_time,13:00:00,11:45:00
0100020,03257,2023-11-24,appointment_time,11:45:00,17:30:00
0026571,03069,2017-05-07,appointment_time,15:00:00,17:00:00
0029172,03069,2017-07-31,appointment_time,16:00:00,14:15:00
0108282,00776,2024-08-18,appointment_time,14:45:00,15:00:00
0056807,05183,2020-01-18,appointment_time,14:45:00,10:45:00
0007243,06603,2015-08-17,appointment_time,14:45:00,16:15:00
0040211,09027,2018-07-26,appointment_time,08:15:00,12:30:00
0046398,00174,2019-02-13,appointment_time,08:45:00,12:15:00
0004607,07763,2015-05-24,appointment_time,10:15:00,16:45:00
0013943,09025,2016-03-22,appointment_time,10:15:00,14:00:00
0070352,03486,2021-04-02,appointment_time,10:15:00,14:00:00
0025994,03658,2017-04-17,appointment_time,12:00:00,14:15:00
0055819,04919,2019-12-16,appointment_time,15:45:00,14:15:00
0005919,00877,2015-07-05,appointment_time,10:45:00,17:15:00
0039515,05859,2018-07-02,appointment_time,15:15:00,10:45:00
0051192,00486,2019-07-19,appointment_time,13:45:00,10:45:00
0057055,04047,2020-01-25,appointment_time,16:45:00,08:30:00
0026607,03858,2017-05-08,appointment_time,14:00:00,17:00:00
0106851,03699,2024-07-03,appointment_time,14:30:00,10:15:00
0034073,03401,2018-01-07,appointment_time,12:30:00,10:30:00
0043746,07513,2018-11-18,appointment_time,09:30:00,15:30:00
0048901,01150,2019-05-06,appointment_time,15:00:00,16:45:00
0106404,01150,2024-06-18,appointment_time,09:30:00,09:45:00
0101599,07559,2024-01-14,appointment_time,09:30:00,09:45:00
0044852,03998,2018-12-24,appointment_time,11:30:00,14:15:00
0044388,01784,2018-12-09,appointment_time,15:15:00,09:15:00
0060610,00554,2020-05-20,appointment_time,12:30:00,14:15:00
0056550,06096,2020-01-09,appointment_time,12:45:00,09:30:00
0082921,06096,2022-05-16,appointment_time,08:00:00,12:30:00
0006909,03053,2015-08-06,appointment_time,15:00:00,15:30:00
0017326,06699,2016-07-10,appointment_time,13:15:00,17:00:00
0099001,06456,2023-10-23,appointment_time,08:30:00,15:45:00
0063690,03235,2020-08-28,appointment_time,08:00:00,09:45:00
0068270,02196,2021-01-25,appointment_time,08:00:00,15:00:00
0101155,02905,2023-12-31,appointment_time,11:45:00,16:30:00
0091025,03379,2023-02-05,appointment_time,16:45:00,11:45:00
0017098,05949,2016-07-02,appointment_time,11:15:00,17:15:00
0017069,04793,2016-07-01,appointment_time,09:45:00,11:15:00
0029573,08485,2017-08-13,appointment_time,11:30:00,13:30:00
0069537,03112,2021-03-07,appointment_time,14:15:00,13:15:00
0034262,01692,2018-01-12,appointment_time,08:00:00,10:15:00
0024080,03503,2017-02-15,appointment_time,16:45:00,08:30:00
0061808,03503,2020-06-28,appointment_time,08:45:00,14:00:00
0078370,03503,2021-12-20,appointment_time,12:30:00,13:00:00
0007076,04220,2015-08-11,appointment_time,11:45:00,17:45:00
0090331,07892,2023-01-14,appointment_time,09:15:00,10:00:00
0044529,08744,2018-12-13,appointment_time,08:15:00,11:00:00
0093179,01739,2023-04-17,appointment_time,08:15:00,17:00:00
0071956,06587,2021-05-24,appointment_time,17:00:00,14:00:00
0009345,01788,2015-10-25,appointment_time,15:30:00,14:00:00
0094849,04637,2023-06-09,appointment_time,12:45:00,09:30:00
0004870,08590,2015-06-01,appointment_time,13:15:00,10:45:00
0055999,09016,2019-12-22,appointment_time,13:15:00,08:30:00
0056221,00095,2019-12-30,appointment_time,09:30:00,17:00:00
0045796,05382,2019-01-24,appointment_time,10:45:00,12:30:00
0008442,08660,2015-09-25,appointment_time,12:45:00,13:00:00
0079554,01476,2022-01-27,appointment_time,12:45:00,12:00:00
0046201,08740,2019-02-06,appointment_time,11:45:00,12:30:00
0057123,07221,2020-01-27,appointment_time,13:00:00,09:30:00
0066558,05889,2020-11-29,appointment_time,17:00:00,16:00:00
0020845,05185,2016-11-01,appointment_time,16:00:00,09:00:00
0057298,05655,2020-02-02,appointment_time,16:30:00,14:30:00
0008379,00732,2015-09-23,appointment_time,16:15:00,11:00:00
0006089,06057,2015-07-10,appointment_time,15:45:00,13:45:00
0056237,02749,2019-12-30,appointment_time,17:15:00,14:15:00
0091950,01902,2023-03-07,appointment_time,16:15:00,17:00:00
0052801,07552,2019-09-09,appointment_time,14:15:00,15:00:00
0019880,06474,2016-10-01,appointment_time,12:30:00,16:00:00
0004108,08701,2015-05-07,appointment_time,17:15:00,10:15:00
0047303,06211,2019-03-14,appointment_time,13:45:00,12:00:00
0016215,06873,2016-06-03,appointment_time,17:15:00,11:45:00
0007899,06555,2015-09-07,appointment_time,09:30:00,10:30:00
0056755,03844,2020-01-16,appointment_time,15:15:00,17:15:00
0067842,03844,2021-01-11,appointment_time,12:15:00,09:15:00
0090379,08722,2023-01-16,appointment_time,13:15:00,12:45:00
0005054,00192,2015-06-07,appointment_time,14:15:00,15:00:00
0103895,08896,2024-03-29,appointment_time,16:45:00,10:00:00
0031739,09301,2017-10-22,appointment_time,15:45:00,13:00:00
0060099,05145,2020-05-03,appointment_time,15:45:00,17:00:00
0007754,06753,2015-09-03,appointment_time,12:00:00,13:30:00
0101517,04306,2024-01-11,appointment_time,15:00:00,08:45:00
0010759,01765,2015-12-09,appointment_time,14:15:00,16:15:00
0068954,03533,2021-02-15,appointment_time,14:30:00,11:00:00
0023439,04542,2017-01-24,appointment_time,13:00:00,08:00:00
0038196,03448,2018-05-21,appointment_time,10:45:00,11:30:00
0006759,04054,2015-08-01,appointment_time,17:30:00,17:00:00
0006562,05155,2015-07-26,appointment_time,11:30:00,15:00:00
0055413,00086,2019-12-03,appointment_time,13:00:00,08:00:00
0041618,01471,2018-09-09,appointment_time,10:00:00,16:15:00
0024360,03190,2017-02-24,appointment_time,17:45:00,16:30:00
0065121,08294,2020-10-14,appointment_time,11:15:00,13:00:00
0094923,01458,2023-06-12,appointment_time,15:45:00,10:30:00
0047701,08994,2019-03-27,appointment_time,11:30:00,15:30:00
0035763,00741,2018-03-01,appointment_time,17:15:00,15:30:00
0005662,04257,2015-06-27,appointment_time,16:45:00,16:30:00
0025232,04003,2017-03-24,appointment_time,14:15:00,15:15:00
0023901,04326,2017-02-09,appointment_time,15:30:00,16:30:00
0048086,01237,2019-04-09,appointment_time,12:15:00,09:15:00
0039141,06312,2018-06-20,appointment_time,08:30:00,13:00:00
0039167,03899,2018-06-21,appointment_time,12:45:00,17:15:00
0031946,02136,2017-10-29,appointment_time,10:45:00,14:15:00
0048273,07143,2019-04-15,appointment_time,17:00:00,12:30:00
0023240,03404,2017-01-19,appointment_time,15:45:00,14:15:00
0018742,00292,2016-08-25,appointment_time,08:45:00,15:30:00
0045884,00292,2019-01-27,appointment_time,12:30:00,09:15:00
0021981,07390,2016-12-08,appointment_time,08:15:00,17:45:00
0007237,03827,2015-08-17,appointment_time,14:30:00,16:30:00
0059137,04786,2020-04-02,appointment_time,08:15:00,09:15:00
0037121,03602,2018-04-15,appointment_time,15:45:00,16:45:00
0008220,03275,2015-09-18,appointment_time,15:15:00,11:45:00
0085569,00055,2022-08-11,appointment_time,15:15:00,17:15:00
0024962,05598,2017-03-15,appointment_time,15:15:00,11:15:00
0050109,01796,2019-06-14,appointment_time,08:15:00,11:45:00
0085205,09465,2022-07-31,appointment_time,10:45:00,13:45:00
0062562,01980,2020-07-22,appointment_time,16:15:00,08:45:00
0011475,04218,2016-01-01,appointment_time,12:15:00,14:45:00
0034200,03413,2018-01-10,appointment_time,08:45:00,08:15:00
0080485,05355,2022-02-26,appointment_time,11:15:00,09:30:00
0111146,05355,2024-11-19,appointment_time,11:00:00,08:00:00
0069310,08362,2021-02-27,appointment_time,08:30:00,13:30:00
0006488,02954,2015-07-24,appointment_time,14:15:00,08:45:00
0062932,04528,2020-08-03,appointment_time,15:45:00,17:15:00
0066982,04528,2020-12-14,appointment_time,13:45:00,16:00:00
0013555,06926,2016-03-09,appointment_time,17:15:00,13:00:00
0096494,06926,2023-08-02,appointment_time,14:00:00,12:15:00
0005954,01609,2015-07-06,appointment_time,15:45:00,08:30:00
0092147,07673,2023-03-14,appointment_time,09:15:00,15:15:00
0036293,06087,2018-03-19,appointment_time,14:15:00,10:30:00
0027156,01195,2017-05-26,appointment_time,08:15:00,17:15:00
0045693,01195,2019-01-20,appointment_time,13:15:00,14:45:00
0009752,08850,2015-11-07,appointment_time,16:30:00,13:45:00
0090489,01367,2023-01-19,appointment_time,11:30:00,16:30:00
0049051,08787,2019-05-11,appointment_time,17:45:00,15:15:00
0088397,03639,2022-11-12,appointment_time,09:15:00,17:30:00
0102274,03024,2024-02-05,appointment_time,11:15:00,11:45:00
0019309,01850,2016-09-12,appointment_time,13:00:00,17:45:00
0022729,00725,2017-01-02,appointment_time,16:30:00,13:00:00
0093813,06481,2023-05-07,appointment_time,13:45:00,13:30:00
0045803,04885,2019-01-24,appointment_time,12:00:00,10:45:00
0105985,04885,2024-06-04,appointment_time,16:45:00,13:45:00
0109017,04885,2024-09-10,appointment_time,13:00:00,08:30:00
0008544,05438,2015-09-28,appointment_time,09:15:00,15:45:00
0039705,01396,2018-07-09,appointment_time,14:45:00,17:45:00
0007653,00542,2015-08-31,appointment_time,11:00:00,08:15:00
0102311,06597,2024-02-06,appointment_time,14:00:00,17:45:00
0007201,03117,2015-08-16,appointment_time,08:30:00,15:00:00
0079467,00669,2022-01-24,appointment_time,16:30:00,15:00:00
0023688,03216,2017-02-02,appointment_time,16:00:00,17:15:00
0007367,04375,2015-08-21,appointment_time,13:45:00,17:15:00
0080997,08833,2022-03-15,appointment_time,12:45:00,16:45:00
0103225,08833,2024-03-07,appointment_time,13:15:00,15:30:00
0081036,08920,2022-03-16,appointment_time,12:30:00,09:15:00
0048576,01593,2019-04-25,appointment_time,11:45:00,08:30:00
0016275,04421,2016-06-05,appointment_time,13:45:00,14:15:00
0020988,00674,2016-11-06,appointment_time,16:45:00,15:00:00
0025086,04429,2017-03-19,appointment_time,15:30:00,10:00:00
0025710,08974,2017-04-08,appointment_time,17:00:00,13:30:00
0009171,03073,2015-10-19,appointment_time,17:30:00,15:00:00
0055004,05450,2019-11-19,appointment_time,12:15:00,14:00:00
0078948,05450,2022-01-08,appointment_time,10:30:00,08:15:00
0054794,00564,2019-11-13,appointment_time,16:45:00,09:15:00
0079224,00564,2022-01-17,appointment_time,09:45:00,16:45:00
0010174,03111,2015-11-21,appointment_time,11:30:00,09:15:00
0019696,03111,2016-09-25,appointment_time,08:45:00,10:30:00
0060810,05051,2020-05-26,appointment_time,16:15:00,17:15:00
0101531,06848,2024-01-12,appointment_time,15:00:00,10:45:00
0092136,03399,2023-03-13,appointment_time,09:15:00,17:30:00
0015656,00610,2016-05-16,appointment_time,11:30:00,14:45:00
0051437,05793,2019-07-27,appointment_time,11:15:00,11:30:00
0024776,00735,2017-03-09,appointment_time,13:00:00,14:30:00
0005844,02668,2015-07-03,appointment_time,14:15:00,16:00:00
0007215,02982,2015-08-16,appointment_time,14:45:00,14:00:00
0034052,02982,2018-01-06,appointment_time,12:00:00,14:45:00
0030685,05588,2017-09-19,appointment_time,13:15:00,10:45:00
0080110,05216,2022-02-14,appointment_time,17:00:00,13:45:00
0007821,01838,2015-09-05,appointment_time,09:30:00,16:30:00
0025840,09069,2017-04-12,appointment_time,09:30:00,15:15:00
0079120,09069,2022-01-13,appointment_time,09:15:00,12:00:00
0099276,01319,2023-11-01,appointment_time,09:00:00,16:45:00
0084782,04348,2022-07-16,appointment_time,16:15:00,17:30:00
0019608,05471,2016-09-22,appointment_time,12:45:00,15:00:00
0045875,01351,2019-01-26,appointment_time,14:00:00,08:45:00
0054799,09234,2019-11-13,appointment_time,14:45:00,10:30:00
0084565,06816,2022-07-09,appointment_time,11:30:00,17:45:00
0018064,08911,2016-08-03,appointment_time,14:30:00,12:45:00
0030992,08911,2017-09-28,appointment_time,08:15:00,09:45:00
0007637,02554,2015-08-30,appointment_time,14:45:00,16:00:00
0022312,02179,2016-12-20,appointment_time,09:45:00,17:30:00
0056724,09454,2020-01-15,appointment_time,12:00:00,08:00:00
0043410,04715,2018-11-07,appointment_time,15:00:00,08:30:00
0066265,07428,2020-11-21,appointment_time,10:00:00,08:45:00
0053520,00399,2019-10-03,appointment_time,15:30:00,13:30:00
0072881,02727,2021-06-23,appointment_time,17:00:00,12:45:00
0025134,08702,2017-03-21,appointment_time,09:45:00,16:45:00
0038758,08702,2018-06-08,appointment_time,10:30:00,12:00:00
0068009,02147,2021-01-16,appointment_time,15:45:00,13:00:00
0016333,02524,2016-06-07,appointment_time,10:00:00,14:15:00
0012698,05171,2016-02-10,appointment_time,11:00:00,16:45:00
0040066,00094,2018-07-21,appointment_time,11:30:00,08:30:00
0025846,03143,2017-04-13,appointment_time,17:00:00,09:45:00
0040180,01663,2018-07-25,appointment_time,11:00:00,13:15:00
0014169,01927,2016-03-29,appointment_time,13:00:00,15:45:00
0056679,00114,2020-01-13,appointment_time,09:45:00,11:00:00
0006566,05017,2015-07-26,appointment_time,12:00:00,17:00:00
0044504,00751,2018-12-13,appointment_time,11:00:00,08:30:00
0042542,03183,2018-10-09,appointment_time,09:30:00,13:00:00
0065443,03548,2020-10-25,appointment_time,08:30:00,09:00:00
0006020,02809,2015-07-08,appointment_time,16:30:00,09:45:00
0006689,05780,2015-07-30,appointment_time,09:15:00,11:45:00
0051946,02656,2019-08-12,appointment_time,14:00:00,17:15:00
0009211,00152,2015-10-20,appointment_time,13:30:00,17:45:00
0005917,01377,2015-07-05,appointment_time,08:00:00,16:45:00
0006590,07485,2015-07-27,appointment_time,08:45:00,12:15:00
0039078,07485,2018-06-18,appointment_time,13:15:00,13:45:00
0108721,02877,2024-09-01,appointment_time,14:30:00,13:15:00
0025135,01553,2017-03-21,appointment_time,15:00:00,09:45:00
0020178,00556,2016-10-10,appointment_time,16:45:00,17:15:00
0090676,01472,2023-01-24,appointment_time,17:30:00,13:00:00
0007681,03355,2015-08-31,appointment_time,08:45:00,15:30:00
0095267,08846,2023-06-23,appointment_time,13:00:00,13:45:00
0022249,03981,2016-12-18,appointment_time,12:15:00,11:15:00
0045627,03904,2019-01-18,appointment_time,14:15:00,13:30:00
0108706,07475,2024-09-01,appointment_time,15:45:00,16:45:00
0045498,03571,2019-01-14,appointment_time,10:15:00,11:15:00
0050684,05415,2019-07-02,appointment_time,12:00:00,13:00:00
0033636,01403,2017-12-23,appointment_time,11:30:00,08:30:00
0096112,07595,2023-07-21,appointment_time,13:00:00,10:00:00
0006257,02019,2015-07-16,appointment_time,10:00:00,17:00:00
0069169,03979,2021-02-22,appointment_time,14:00:00,13:30:00
0025910,00821,2017-04-15,appointment_time,16:00:00,13:30:00
0059259,00821,2020-04-05,appointment_time,08:15:00,14:00:00
0097146,07919,2023-08-23,appointment_time,16:30:00,13:00:00
0059248,02933,2020-04-05,appointment_time,14:30:00,13:30:00
0024298,05728,2017-02-21,appointment_time,10:15:00,12:15:00
0009951,07685,2015-11-14,appointment_time,13:00:00,16:45:00
0045862,04396,2019-01-26,appointment_time,13:15:00,09:30:00
0059212,01384,2020-04-04,appointment_time,15:45:00,08:15:00
